"Date","Overall AQI Value","Main Pollutant","Site Name (of Overall AQI)","Site ID (of Overall AQI)","Source (of Overall AQI)","CO","Ozone","SO2","PM10","PM25","NO2"
"10/21/2014","38","Ozone","Gilroy","06-085-0002","AQS","8","38","1",".","20","38"
"10/22/2014","37","NO2","San Jose - Knox Avenue","06-085-0006","AQS","14","35","0",".","21","37"
"10/23/2014","36","Ozone","San Martin","06-085-2006","AQS","10","36","0","18","31","28"
"10/24/2014","37","Ozone","Los Gatos","06-085-1001","AQS","13","37","0",".","27","26"
"10/25/2014","34","Ozone","San Martin","06-085-2006","AQS","9","34","0",".","15","23"
"10/26/2014","36","Ozone","San Martin","06-085-2006","AQS","9","36","0","14","24","23"
"10/27/2014","45","PM2.5","San Jose - Jackson","06-085-0005","AQS","14","31","0",".","45","26"
"10/28/2014","47","PM2.5","San Jose - Jackson","06-085-0005","AQS","14","34","1",".","47","35"
"10/29/2014","54","PM2.5","San Jose - Jackson","06-085-0005","AQS","16","39","1","28","54","51"
"10/30/2014","46","Ozone","Los Gatos","06-085-1001","AQS","18","46","1",".","45","34"
"10/31/2014","34","Ozone","Los Gatos","06-085-1001","AQS","7","34","0",".","29","34"
"11/01/2014","31","Ozone","San Martin","06-085-2006","AQS","7","31","0","10","25","25"
"11/02/2014","31","Ozone","Los Gatos","06-085-1001","AQS","7","31","0",".","25","25"
"11/03/2014","29","PM2.5","San Jose - Jackson","06-085-0005","AQS","10","27","0",".","29","29"
"11/04/2014","40","NO2","San Jose - Knox Avenue","06-085-0006","AQS","10","27",".","19","38","40"
"11/05/2014","57","PM2.5","San Jose - Jackson","06-085-0005","AQS","13","36","1",".","57","47"
"11/06/2014","55","PM2.5","San Jose - Jackson","06-085-0005","AQS","13","38","0",".","55","36"
"11/07/2014","45","PM2.5","San Jose - Jackson","06-085-0005","AQS","11","29","0","17","45","33"
"11/08/2014","61","PM2.5","San Jose - Jackson","06-085-0005","AQS","14","37","1",".","61","48"
"11/09/2014","58","PM2.5","San Jose - Jackson","06-085-0005","AQS","17","39","1",".","58","34"
"11/10/2014","63","PM2.5","San Jose - Jackson","06-085-0005","AQS","13","31","1","25","63","36"
"11/11/2014","34","Ozone","Los Gatos","06-085-1001","AQS","7","34","0",".","32","32"
"11/12/2014","38","Ozone","San Martin","06-085-2006","AQS","6","38","0",".","34","31"
"11/13/2014","31","NO2","San Jose - Knox Avenue","06-085-0006","AQS","7","30","0","7","19","31"
"11/14/2014","40","PM2.5","San Jose - Jackson","06-085-0005","AQS","9","33","0",".","40","28"
"11/15/2014","49","PM2.5","San Jose - Jackson","06-085-0005","AQS","10","34","0",".","49","32"
"11/16/2014","44","PM2.5","Gilroy","06-085-0002","AQS","13","33","0",".","44","32"
"11/17/2014","54","PM2.5","San Jose - Jackson","06-085-0005","AQS","14","26","1",".","54","41"
"11/18/2014","63","PM2.5","San Jose - Jackson","06-085-0005","AQS","14","32","1",".","63","39"
"11/19/2014","34","Ozone","Los Gatos","06-085-1001","AQS","15","34","0","18","28","33"
"11/20/2014","28","PM2.5","San Jose - Jackson","06-085-0005","AQS","9","27","0",".","28","26"
"11/21/2014","35","PM2.5","San Jose - Jackson","06-085-0005","AQS","9","27","0",".","35","33"
"11/22/2014","28","PM2.5","San Jose - Jackson","06-085-0005","AQS","9","27","0","12","28","25"
"11/23/2014","32","NO2","San Jose - Knox Avenue","06-085-0006","AQS","11","28","0",".","31","32"
"11/24/2014","53","PM2.5","San Jose - Jackson","06-085-0005","AQS","13","22","1",".","53","35"
"11/25/2014","59","PM2.5","San Jose - Jackson","06-085-0005","AQS","16","19",".","28","59","35"
"11/26/2014","74","PM2.5","San Jose - Jackson","06-085-0005","AQS","18","22",".",".","74","42"
"11/27/2014","78","PM2.5","San Jose - Jackson","06-085-0005","AQS","22","26","3",".","78","41"
"11/28/2014","75","PM2.5","San Jose - Jackson","06-085-0005","AQS","20","31","0","30","75","34"
"11/29/2014","40","PM2.5","Gilroy","06-085-0002","AQS","10","27","0",".","40","23"
"11/30/2014","34","PM2.5","Gilroy","06-085-0002","AQS","13","26","0",".","34","22"
"12/01/2014","28","PM2.5","San Jose - Jackson","06-085-0005","AQS","17","15","0","11","28","25"
"12/02/2014","22","PM2.5","San Jose - Jackson","06-085-0005","AQS","18","20","0",".","22","22"
"12/03/2014","31","NO2","San Jose - Jackson","06-085-0005","AQS","7","25","0",".","20","31"
"12/04/2014","33","NO2","San Jose - Knox Avenue","06-085-0006","AQS","9","25","0",".","19","33"
"12/05/2014","23","Ozone","San Jose - Jackson","06-085-0005","AQS","9","23","0",".","16","22"
"12/06/2014","27","NO2","San Jose - Knox Avenue","06-085-0006","AQS","10","24","0",".","25","27"
"12/07/2014","38","PM2.5","San Jose - Jackson","06-085-0005","AQS","11","16","0","15","38","21"
"12/08/2014","30","NO2","San Jose - Knox Avenue","06-085-0006","AQS","13","18","0",".","28","30"
"12/09/2014","50","PM2.5","San Jose - Jackson","06-085-0005","AQS","13",".",".",".","50","29"
"12/10/2014","32","PM2.5","San Jose - Jackson","06-085-0005","AQS","11","24","0","16","32","22"
"12/11/2014","29","NO2","San Jose - Knox Avenue","06-085-0006","AQS","7","28","0",".","19","29"
"12/12/2014","32","NO2","San Jose - Jackson","06-085-0005","AQS","10","25","0",".","29","32"
"12/13/2014","52","PM2.5","San Jose - Jackson","06-085-0005","AQS","13","20","0","18","52","29"
"12/14/2014","29","PM2.5","Gilroy","06-085-0002","AQS","14","25","1",".","29","19"
"12/15/2014","27","Ozone","San Jose - Jackson","06-085-0005","AQS","6","27","0",".","25","23"
"12/16/2014","27","Ozone","San Jose - Jackson","06-085-0005","AQS","7","27","0","6","19","23"
"12/17/2014","29","Ozone","San Jose - Jackson","06-085-0005","AQS","9","29","0",".","21","27"
"12/18/2014","30","NO2","San Jose - Knox Avenue","06-085-0006","AQS","7","29","0",".","19","30"
"12/19/2014","23","PM2.5","Gilroy","06-085-0002","AQS","6","19","0","6","23","22"
"12/20/2014","31","NO2","San Jose - Jackson","06-085-0005","AQS","8","20","0",".","29","31"
"12/21/2014","24","Ozone","San Jose - Jackson","06-085-0005","AQS","7","24","0",".","22","19"
"12/22/2014","28","PM2.5","Gilroy","06-085-0002","AQS","13","13","0","12","28","25"
"12/23/2014","35","PM2.5","San Jose - Jackson","06-085-0005","AQS","14","11","0",".","35","26"
"12/24/2014","33","PM2.5","San Jose - Knox Avenue","06-085-0006","AQS","16","31","0",".","33","27"
"12/25/2014","31","Ozone","San Jose - Jackson","06-085-0005","AQS","6","31","0","6","20","25"
"12/26/2014","38","PM2.5","Gilroy","06-085-0002","AQS","8","31","1",".","38","35"
"12/27/2014","52","PM2.5","San Jose - Jackson","06-085-0005","AQS","11","17","0",".","52","30"
"12/28/2014","67","PM2.5","San Jose - Jackson","06-085-0005","AQS","15","22","0","23","67","34"
"12/29/2014","51","PM2.5","Gilroy","06-085-0002","AQS","11","22","0",".","51","30"
"12/30/2014","37","PM2.5","Gilroy","06-085-0002","AQS","11","31","0",".","37","29"
"12/31/2014","48","PM2.5","Gilroy","06-085-0002","AQS","9","29","1","15","48","37"
